rank,county,parcel_id,item_id,address,city,buildability_gate,title_lien_tier,requires_attorney_review,recorder_search_url,ucc_search_url,rtc_3712_reference_url,title_report_ordered,recorder_chain_checked,ucc_checked,irs_lien_checked,special_assessment_checked,occupancy_verified,attorney_review_complete
1388,San Diego,2982724408,2344,550 VIA DE LA VALLE #E44 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1389,San Diego,2982728420,2379,550 VIA DE LA VALLE #A251 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1390,San Diego,2982728226,2375,550 VIA DE LA VALLE #A249 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1391,San Diego,2982727939,2373,550 VIA DE LA VALLE #A243 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1392,San Diego,2982728321,2378,550 VIA DE LA VALLE #C250 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1393,San Diego,2982725010,2350,550 VIA DE LA VALLE #A50 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1394,San Diego,2982727214,2368,550 VIA DE LA VALLE #230 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1395,San Diego,2982727209,2367,550 VIA DE LA VALLE #230 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1396,San Diego,2982728628,2382,550 VIA DE LA VALLE #A253 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1397,San Diego,2886515604,2236,15641 DAVIS CUP LN RAMONA CA 92065-4901,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1398,San Diego,5335744943,2486,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1399,San Diego,2886516124,2238,15659 DAVIS CUP LN RAMONA CA 92065-4901,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1400,San Diego,5335743615,2465,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1401,San Diego,5335743123,2453,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1402,San Diego,2886510217,2205,15507 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1403,San Diego,2982729622,2391,550 VIA DE LA VALLE #D96 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1404,San Diego,2982729623,2392,550 VIA DE LA VALLE #D96 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1405,San Diego,2982723646,2337,550 VIA DE LA VALLE #152D SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1406,San Diego,2982727128,2366,550 VIA DE LA VALLE #229 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1407,San Diego,2982728604,2381,550 VIA DE LA VALLE #A253 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1408,San Diego,2982729506,2389,550 VIA DE LA VALLE #A95 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1409,San Diego,2982728642,2383,550 VIA DE LA VALLE #A253 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1410,San Diego,2982130251,2269,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1411,San Diego,2982130333,2271,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1412,San Diego,2982130557,2277,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1413,San Diego,2982130771,2281,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1414,San Diego,2982130779,2282,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1415,San Diego,2982130802,2283,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1416,San Diego,2982130864,2285,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1417,San Diego,2982130929,2286,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1418,San Diego,2982130931,2287,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1419,San Diego,2982130107,2265,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1420,San Diego,2982722041,2324,550 VIA DE LA VALLE #129 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1421,San Diego,2982721838,2321,550 VIA DE LA VALLE #126E SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1422,San Diego,2982723702,2338,550 VIA DE LA VALLE #153 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1423,San Diego,2982720807,2315,550 VIA DE LA VALLE #112C SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1424,San Diego,2982720742,2314,550 VIA DE LA VALLE #111A SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1425,San Diego,2982726639,2362,550 VIA DE LA VALLE #221 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1426,San Diego,2982726438,2359,550 VIA DE LA VALLE #215 SOLANA BEACH CA 92075-2459,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1427,San Diego,2982130147,2267,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1428,San Diego,2982130357,2272,535 S HIGHWAY 101 SOLANA BEACH CA 92075-2211,Solana Beach,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1429,San Diego,2886510518,2207,15511 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1430,San Diego,2886510409,2206,15501 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1431,San Diego,2886510621,2209,15515 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1432,San Diego,2886510611,2208,15515 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1433,San Diego,2886510817,2211,15509 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1434,San Diego,2886510807,2210,15509 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1435,San Diego,2886511205,2215,15517 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1436,San Diego,2886511314,2216,15527 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1437,San Diego,2886511405,2217,15531 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1438,San Diego,2886511702,2222,15535 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1439,San Diego,2886513902,2229,15613 DAVIS CUP LN RAMONA CA 92065-4901,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1440,San Diego,2886512521,2225,15551 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1441,San Diego,2886512505,2224,15551 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1442,San Diego,2886512012,2223,15533 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1443,San Diego,5335742329,2436,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1444,San Diego,5335744326,2479,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1445,San Diego,5335744319,2478,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1446,San Diego,5335744128,2475,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1447,San Diego,2886511019,2214,15523 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1448,San Diego,2886510905,2212,15519 DAVIS CUP LN RAMONA CA 92065,Ramona,REVIEW,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
1449,San Diego,5335742449,2439,500-524 E ST SAN DIEGO CA 92101-6206,San Diego,PASS,medium,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
